token,label
19375,I-SELLER_ADDRESS
fpo,I-CLIENT_ADDRESS
ap,I-CLIENT_ADDRESS
23378,I-CLIENT_ADDRESS
tax,O
id:,O
914-78-6724,O
tax,O
id:,O
955-90-1162,O
iban:,O
gbz3rsaw75064180740470,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
300000,O
plr,O
articles,O
2000,O
100,O
each,O
199,O
199,O
10,O
219,O
e-books,O
more,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
199,O
020,O
219,O
total,O
199,O
020,O
219,O
,
invoice,O
no:,O
35893514,B-INVOICE_NUMBER
date,O
of,O
issue:,O
12/23/2019,B-INVOICE_DATE
seller:,O
client:,O
oliver,B-SELLER_NAME
llc,I-SELLER_NAME
merritt,B-CLIENT_NAME
and,I-CLIENT_NAME
sons,I-CLIENT_NAME
935,B-SELLER_ADDRESS
reyes,I-SELLER_ADDRESS
isle,I-SELLER_ADDRESS
suite,I-SELLER_ADDRESS
930,I-SELLER_ADDRESS
usnv,B-CLIENT_ADDRESS
dougherty,I-CLIENT_ADDRESS
west,I-SELLER_ADDRESS
sheilaborough,O
hl,O
91555,I-SELLER_ADDRESS
fpo,I-CLIENT_ADDRESS
ap,I-CLIENT_ADDRESS
85124,I-CLIENT_ADDRESS
tax,O
id:,O
961-85-7408,O
tax,O
id:,O
959-75-6291,O
iban:,O
gb43kxkw93932212883877,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
kids,O
boys,O
hiking,O
garden,O
200,O
each,O
3188,O
6376,O
10,O
7014,O
sandals,O
leisure,O
closed,O
toe,O
fisherman,O
beach,O
shoes,O
summer,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
6376,O
638,O
7014,O
total,O
6376,O
638,O
7014,O
,
invoice,O
no:,O
59326638,B-INVOICE_NUMBER
date,O
of,O
issue:,O
05/27/2013,B-INVOICE_DATE
seller:,O
client:,O
ashley-shaw,B-SELLER_NAME
huber,O
walker,I-CLIENT_NAME
and,I-CLIENT_NAME
mullins,I-CLIENT_NAME
usns,B-SELLER_ADDRESS
wilson,I-SELLER_ADDRESS
1892,B-CLIENT_ADDRESS
jeffrey,I-CLIENT_ADDRESS
avenue,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
966,I-CLIENT_ADDRESS
fpo,I-SELLER_ADDRESS
ae,I-SELLER_ADDRESS
36740,I-SELLER_ADDRESS
heatherberg,O
nc,I-CLIENT_ADDRESS
86915,I-CLIENT_ADDRESS
tax,O
id:,O
926-83-7399,O
tax,O
id:,O
929-76-2624,O
iban:,O
gb39mtzp97412080764188,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
obama,O
an,O
intimate,O
portrait,O
by,O
500,O
each,O
499,O
2495,O
10,O
2745,O
pete,O
souza,O
p-f,O
egook,O
2,O
my,O
passion,O
for,O
design,O
by,O
barbra,O
200,O
each,O
556,O
1112,O
10,O
1223,O
streisand,O
3,O
entertaining,O
400,O
each,O
449,O
1796,O
10,O
1976,O
most,O
famous,O
bracelet,O
in,O
the,O
100,O
each,O
2000,O
2000,O
10,O
2200,O
world,O
5,O
straw,O
dogs,O
thoughts,O
on,O
500,O
each,O
1399,O
6995,O
10,O
7695,O
humans,O
and,I-CLIENT_NAME
other,O
animals,O
paperback,O
by,O
gray,O
john,O
l_,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
14398,O
1440,O
15838,O
total,O
14398,O
1440,O
15838,O
,
invoice,O
no:,O
76954213,B-INVOICE_NUMBER
date,O
of,O
issue:,O
08/11/2012,B-INVOICE_DATE
seller:,O
client:,O
martin,O
mclaughlin,I-SELLER_NAME
and,I-SELLER_NAME
stevens,I-SELLER_NAME
jennings,B-CLIENT_NAME
inc,I-CLIENT_NAME
656,B-SELLER_ADDRESS
adam,I-SELLER_ADDRESS
trail,I-SELLER_ADDRESS
00859,B-CLIENT_ADDRESS
christopher,I-CLIENT_ADDRESS
keys,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
920,I-CLIENT_ADDRESS
port,I-SELLER_ADDRESS
anthony,O
ia,I-SELLER_ADDRESS
99682,I-SELLER_ADDRESS
new,I-CLIENT_ADDRESS
logan,O
il,I-CLIENT_ADDRESS
38123,I-CLIENT_ADDRESS
tax,O
id:,O
943-86-9354,O
tax,O
id:,O
970-99-3676,O
iban:,O
gbssqpcx20243575883223,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
banana,O
republic,O
maroon,O
200,O
each,O
500,O
1000,O
10,O
1100,O
abstract,O
ruffled,O
wrap,O
dress,O
with,O
slip,O
xs,O
0,O
2,O
lularoe,O
nicole,O
dress,O
size,O
large,O
300,O
each,O
199,O
597,O
10,O
657,O
26,O
3,O
women,O
dress,O
gradient,O
color,O
200,O
each,O
759,O
1518,O
10,O
1670,O
long,O
sleeve,O
sexy,O
club,O
bodycon,O
mini,O
dresses,O
casual,O
johnny,O
was,O
medium,O
linen,O
wrap,O
200,O
each,O
8999,O
17998,O
10,O
19798,O
dress,O
dessert,O
rose,O
embroiderd,O
bohemian,O
5,O
leopard,O
print,O
large,O
dress,O
with,O
400,O
each,O
3900,O
15600,O
10,O
17160,O
pockets,O
floral,O
sleeves,O
honeyme,O
size,O
l,O
nwt,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
36713,O
3671,O
40384,O
total,O
36713,O
3671,O
40384,O
,
invoice,O
no:,O
78962884,B-INVOICE_NUMBER
date,O
of,O
issue:,O
01/03/2019,B-INVOICE_DATE
seller:,O
client:,O
thomas,B-SELLER_NAME
plc,I-SELLER_NAME
anderson-rodriguez,B-CLIENT_NAME
096,B-SELLER_ADDRESS
joseph,I-SELLER_ADDRESS
turnpike,I-SELLER_ADDRESS
495,B-CLIENT_ADDRESS
andrea,I-CLIENT_ADDRESS
lodge,I-CLIENT_ADDRESS
apt:,O
112,I-CLIENT_ADDRESS
kimchester,O
tx,I-SELLER_ADDRESS
16870,I-SELLER_ADDRESS
east,I-CLIENT_ADDRESS
brianchester,O
in,I-CLIENT_ADDRESS
75841,I-CLIENT_ADDRESS
tax,O
id:,O
965-91-1363,O
tax,O
id:,O
970-72-3048,O
iban:,O
gbz4fbnx04499177844340,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
puma,O
boys,O
youth,O
universal,O
fg,O
300,O
each,O
1999,O
5997,O
10,O
6597,O
jr,O
soccer,O
cleats,O
5,O
white,O
high,O
risk,O
red,O
black,O
5y,O
2,O
florsheim,O
kids,O
boys,O
lace,O
up,O
400,O
each,O
2999,O
11996,O
10,O
13196,O
oxford,O
suede,O
dress,O
shoes,O
size,O
6m,O
solid,O
beige,O
3,O
nike,O
air,O
jordan,O
1,O
mid,O
obsidian,O
400,O
each,O
2499,O
9996,O
10,O
10996,O
640735-174,O
toddler,O
kids,O
children,O
size,O
8c,O
blue,O
the,O
childrens,O
place,O
brown,O
400,O
each,O
800,O
3200,O
10,O
3520,O
dress,O
lace,O
up,O
shoes,O
size,O
12,O
5,O
lotto,O
youth,O
fuerzapura,O
300,O
each,O
1999,O
5997,O
10,O
6597,O
l5oo,O
jr,O
soccer,O
cleats,O
size,O
1.5,O
black,O
yellow,O
n1385,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
37186,O
3719,O
40905,O
total,O
37186,O
3719,O
40905,O
boy,O
boys,O
,
invoice,O
no:,O
16925671,B-INVOICE_NUMBER
date,O
of,O
issue:,O
07/14/2012,B-INVOICE_DATE
seller:,O
client:,O
patterson-carrillo,B-SELLER_NAME
robertson,O
morton,I-CLIENT_NAME
and,I-CLIENT_NAME
levine,I-CLIENT_NAME
69132,B-SELLER_ADDRESS
mcintosh,I-SELLER_ADDRESS
prairie,I-SELLER_ADDRESS
apt:,O
583,I-SELLER_ADDRESS
521,B-CLIENT_ADDRESS
ronnie,I-CLIENT_ADDRESS
trace,I-CLIENT_ADDRESS
wongburgh,O
ri,I-SELLER_ADDRESS
99593,I-SELLER_ADDRESS
new,I-CLIENT_ADDRESS
katelyn,O
id,I-CLIENT_ADDRESS
85564,I-CLIENT_ADDRESS
tax,O
id:,O
985-87-3922,O
tax,O
id:,O
927-87-1216,O
iban:,O
gb59cq0l77796045774846,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
zara,O
black,O
dress,O
in,O
small,O
200,O
each,O
2500,O
5000,O
10,O
5500,O
2,O
speechless,O
green,O
brown,O
white,O
100,O
each,O
700,O
700,O
10,O
770,O
psychedelic,O
sleeveless,O
dress,O
size,O
large,O
3,O
newborn,O
toddler,O
baby,O
girls,O
500,O
each,O
915,O
4575,O
10,O
5033,O
floral,O
print,O
romper,O
dress,O
bodysuits,O
ouftits,O
clothes,O
vintage,O
80s,O
all,O
that,O
jazz,O
blue,O
300,O
each,O
1000,O
3000,O
10,O
3300,O
velvet,O
dress,O
small/medium,O
5,O
pre-owned,O
womens,O
nah,O
nah,O
300,O
each,O
1299,O
3897,O
10,O
4287,O
dress,O
size,O
8,O
black,O
sheer,O
formal,O
sexy,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
17172,O
1717,O
18889,O
total,O
17172,O
1717,O
18889,O
,
invoice,O
no:,O
28935386,B-INVOICE_NUMBER
date,O
of,O
issue:,O
02/25/2017,B-INVOICE_DATE
seller:,O
client:,O
bishop,B-SELLER_NAME
group,I-SELLER_NAME
mayer,O
richardson,I-CLIENT_NAME
and,I-CLIENT_NAME
gamble,I-CLIENT_NAME
400,B-SELLER_ADDRESS
rebekah,I-SELLER_ADDRESS
lake,I-SELLER_ADDRESS
5482,B-CLIENT_ADDRESS
stephens,I-CLIENT_ADDRESS
village,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
724,I-CLIENT_ADDRESS
lake,I-SELLER_ADDRESS
brittanyton,O
ky,I-SELLER_ADDRESS
19192,I-SELLER_ADDRESS
north,I-CLIENT_ADDRESS
michaeltown,O
ia,I-CLIENT_ADDRESS
70996,I-CLIENT_ADDRESS
tax,O
id:,O
927-78-0136,O
tax,O
id:,O
915-85-9642,O
iban:,O
gbzietpx44286405633541,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
marble,O
beautiful,O
white,O
coffee,O
100,O
each,O
27101,O
27101,O
10,O
29811,O
table,O
top,O
malachite,O
inlay,O
art,O
home,O
decor,O
h5372,O
2,O
multi,O
color,O
elephant,O
design,O
100,O
each,O
1,O
75125,O
1,O
75125,O
10,O
1,O
92637,O
white,O
dinning,O
table,O
top,O
marble,O
hall,O
table,O
36,O
inches,O
3,O
october,O
mist,O
deer,O
metal,O
side,O
500,O
each,O
8995,O
44975,O
10,O
49473,O
table,O
by,O
rosemary,O
millette,O
floral,O
two,O
seater,O
fabric,O
sofa,O
200,O
each,O
19900,O
39800,O
10,O
43780,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
2,O
87001,O
28700,O
3,O
15701,O
total,O
2,O
87001,O
28700,O
3,O
15701,O
,
invoice,O
no:,O
74724200,B-INVOICE_NUMBER
date,O
of,O
issue:,O
02/15/2016,B-INVOICE_DATE
seller:,O
client:,O
perez,O
king,I-SELLER_NAME
and,I-CLIENT_NAME
baker,I-SELLER_NAME
hawkins,O
bell,I-CLIENT_NAME
and,I-CLIENT_NAME
calhoun,I-CLIENT_NAME
18507,B-SELLER_ADDRESS
randall,I-SELLER_ADDRESS
falls,I-SELLER_ADDRESS
apt.,I-SELLER_ADDRESS
942,I-SELLER_ADDRESS
0077,B-CLIENT_ADDRESS
martinez,I-CLIENT_ADDRESS
pine,I-CLIENT_ADDRESS
patriciaburgh,O
ia,I-SELLER_ADDRESS
68490,I-SELLER_ADDRESS
new,I-CLIENT_ADDRESS
amandastad,O
sd,I-CLIENT_ADDRESS
06299,I-CLIENT_ADDRESS
tax,O
id:,O
933-83-3647,O
tax,O
id:,O
996-90-5198,O
iban:,O
gb8iyjes41831888621426,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
black,O
house:,O
a,O
novel,O
by,O
200,O
each,O
449,O
898,O
10,O
988,O
stephen,O
king,I-SELLER_NAME
peter,O
straub,O
2,O
a,O
short,O
guide,O
to,O
writing,O
about,O
400,O
each,O
489,O
1956,O
10,O
2152,O
art,O
gth,O
edition,O
t,O
3,O
shaping,O
the,O
world:,O
sculpture,O
400,O
each,O
4328,O
17312,O
10,O
19043,O
from,O
prehistory,O
to,O
now,O
by,O
antony,O
gormley,O
english,O
my,O
life,O
in,O
and,I-CLIENT_NAME
out,O
of,O
the,O
rough,O
200,O
each,O
674,O
1348,O
10,O
1483,O
by,O
john,O
daly,O
2006,O
hardcover,O
free,O
shipping,O
5,O
tales,O
from,O
the,O
buffalo,O
bills,O
100,O
each,O
550,O
550,O
10,O
605,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
22064,O
2206,O
24270,O
total,O
22064,O
2206,O
24270,O
,
invoice,O
no:,O
10596025,B-INVOICE_NUMBER
date,O
of,O
issue:,O
12/31/2020,B-INVOICE_DATE
seller:,O
client:,O
hobbs,O
bennett,I-SELLER_NAME
and,I-CLIENT_NAME
juarez,I-SELLER_NAME
mendez,O
carrillo,I-CLIENT_NAME
and,I-CLIENT_NAME
bush,I-CLIENT_NAME
91413,B-SELLER_ADDRESS
kayla,I-SELLER_ADDRESS
tunnel,I-SELLER_ADDRESS
2288,B-CLIENT_ADDRESS
amber,I-CLIENT_ADDRESS
views,I-CLIENT_ADDRESS
murraybury,O
mt,I-SELLER_ADDRESS
12050,I-SELLER_ADDRESS
west,I-CLIENT_ADDRESS
garytown,O
ok,I-CLIENT_ADDRESS
51985,I-CLIENT_ADDRESS
tax,O
id:,O
948-97-8723,O
tax,O
id:,O
950-84-1579,O
iban:,O
gb29gqzz52420126187838,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
sony,O
playstation,O
3,O
ps3,O
super,O
200,O
each,O
9995,O
19990,O
10,O
21989,O
slim,O
black,O
console,O
20,O
gb,O
tested,O
console,O
cables,O
2,O
microsoft,O
xbox,O
one,O
1,O
500,O
gb,O
300,O
each,O
17500,O
52500,O
10,O
57750,O
console,O
black,O
w/,O
controller,O
power,O
supply,O
good,O
3,O
pss-,O
playstation,O
5,O
console,O
disc,O
200,O
each,O
82000,O
1,O
64000,O
10,O
1,O
80400,O
version,O
confirmed,O
preorder,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
2,O
36490,O
23649,O
2,O
60139,O
total,O
2,O
36490,O
23649,O
2,O
60139,O
,
invoice,O
no:,O
86602235,B-INVOICE_NUMBER
date,O
of,O
issue:,O
04/03/2021,B-INVOICE_DATE
seller:,O
client:,O
yoder,B-SELLER_NAME
inc,I-SELLER_NAME
barnes-morton,B-CLIENT_NAME
0908,B-SELLER_ADDRESS
corey,I-SELLER_ADDRESS
329,B-CLIENT_ADDRESS
marcia,I-CLIENT_ADDRESS
lodge,I-CLIENT_ADDRESS
east,I-SELLER_ADDRESS
bobbymouth,O
ky,I-SELLER_ADDRESS
79023,I-SELLER_ADDRESS
port,I-CLIENT_ADDRESS
markview,O
al,I-CLIENT_ADDRESS
25138,I-CLIENT_ADDRESS
tax,O
id:,O
928-77-9757,O
tax,O
id:,O
915-79-3513,O
iban:,O
gbziqjna44395529511929,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
pond,O
scenery,O
fish,O
area,O
300,O
each,O
1373,O
4119,O
10,O
4531,O
kitchen,O
rug,O
bedroom,O
floor,O
mat,O
non-slip,O
carpet,O
decor,O
2,O
nordic,O
braided,O
tassels,O
sofa,O
500,O
each,O
18654,O
93270,O
10,O
1,O
02597,O
rugs,O
area,O
rug,O
soft,O
mat,O
palm,O
leaves,O
room,O
carpet,O
3,O
abstract,O
blue,O
gray,O
gradient,O
400,O
each,O
3698,O
14792,O
10,O
16271,O
bedside,O
area,O
rugs,O
bedroom,O
decor,O
carpets,O
non-slip,O
mat,O
yilong,O
1.2x1.7,O
300l,O
tree,O
and,O
100,O
each,O
18800,O
18800,O
10,O
20680,O
birds,O
handmade,O
silk,O
rug,O
carpet,O
tapestry,O
lh691a,O
5,O
sx6,O
geometric,O
modern,O
gabbeh,O
400,O
each,O
31068,O
1,O
24272,O
10,O
1,O
36699,O
kashkoli,O
oriental,O
area,O
rug,O
hand-knotted,O
foyer,O
carpet,O
6,O
victorian,O
european,O
country,O
400,O
each,O
17800,O
71200,O
10,O
78320,O
traditional,O
floral,O
floor,O
mat,O
area,O
rug,O
carpet,O
beige,O
u,O
floor,O
mat,O
kitchen,O
bedroom,O
400,O
each,O
3158,O
12632,O
10,O
13895,O
bathroom,O
non,O
slip,O
doormat,O
carpet,O
area,O
rug,O
18ox60cm,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
3,O
39085,O
33909,O
3,O
72994,O
total,O
3,O
39085,O
33909,O
3,O
72994,O
key,I-SELLER_ADDRESS
rugs,O
,
invoice,O
no:,O
66700610,B-INVOICE_NUMBER
date,O
of,O
issue:,O
06/19/2013,B-INVOICE_DATE
seller:,O
client:,O
collins-cooley,B-SELLER_NAME
grant,B-CLIENT_NAME
plc,I-CLIENT_NAME
4425,B-SELLER_ADDRESS
ricky,I-SELLER_ADDRESS
flat,I-SELLER_ADDRESS
833,B-CLIENT_ADDRESS
williams,I-CLIENT_ADDRESS
island,I-CLIENT_ADDRESS
suite,I-CLIENT_ADDRESS
889,I-CLIENT_ADDRESS
michaelview,O
ml,O
08322,I-SELLER_ADDRESS
stewartfort,O
ks,I-CLIENT_ADDRESS
31161,I-CLIENT_ADDRESS
tax,O
id:,O
950-84-4233,O
tax,O
id:,O
922-81-2426,O
iban:,O
gbzidrkv13313481883804,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
nintendo,O
64,O
console,O
perfect,O
200,O
each,O
20000,O
40000,O
10,O
44000,O
lot,O
games,O
6,O
games,O
2,O
nintendo,O
wii,O
teal,O
blue,O
limited,O
300,O
each,O
11499,O
34497,O
10,O
37947,O
edition,O
console,O
with,O
mario,O
kart,O
mint,O
tested,O
3,O
nintendo,O
nes,O
system,O
console,O
500,O
each,O
11499,O
57495,O
10,O
63244,O
choose,O
your,O
super,O
mario,O
game,O
bundle,O
new,O
72,O
pin,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
1,O
31992,O
13199,O
1,O
45191,O
total,O
1,O
31992,O
13199,O
1,O
45191,O
,
invoice,O
no:,O
71349588,B-INVOICE_NUMBER
date,O
of,O
issue:,O
01/12/2014,B-INVOICE_DATE
seller:,O
client:,O
becker-miller,B-SELLER_NAME
patterson-rhodes,B-CLIENT_NAME
979,B-SELLER_ADDRESS
wilkinson,I-SELLER_ADDRESS
squares,I-SELLER_ADDRESS
092,B-CLIENT_ADDRESS
jeffery,I-CLIENT_ADDRESS
vista,I-CLIENT_ADDRESS
apt:,O
026,I-CLIENT_ADDRESS
dunlapside,O
al,I-SELLER_ADDRESS
33439,I-SELLER_ADDRESS
port,I-CLIENT_ADDRESS
elizabeth,O
mn,I-CLIENT_ADDRESS
28158,I-CLIENT_ADDRESS
tax,O
id:,O
995-72-6802,O
tax,O
id:,O
921-86-6957,O
iban:,O
gb63etlg95407316250527,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
florsheim,O
kids,O
boys,O
sz,O
5,O
100,O
each,O
2500,O
2500,O
10,O
2750,O
black,O
reveal,O
oxford,O
dress,O
shoes,O
2,O
durango,O
lil,O
little,O
kid,O
saddle,O
500,O
each,O
6800,O
34000,O
10,O
37400,O
western,O
casual,O
western,O
tan,O
boys,O
size,O
2,O
m,O
3,O
toddler,O
kids,O
monster,O
jam,O
shoes,O
100,O
each,O
900,O
900,O
10,O
990,O
size,O
llc,O
grave,O
digger,O
boys,O
water/beach/pool,O
black,O
100,O
each,O
118,O
118,O
10,O
130,O
orange,O
and,O
blue,O
hook,O
and,O
loop,O
size,O
13-1,O
shoes,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
37518,O
3752,O
41270,O
total,O
37518,O
3752,O
41270,O
,
invoice,O
no:,O
71177260,B-INVOICE_NUMBER
date,O
of,O
issue:,O
06/11/2014,B-INVOICE_DATE
seller:,O
client:,O
henry,B-SELLER_NAME
inc,I-SELLER_NAME
wilson,I-CLIENT_NAME
and,I-CLIENT_NAME
green,I-CLIENT_NAME
8786,B-SELLER_ADDRESS
mcgee,I-SELLER_ADDRESS
junctions,I-SELLER_ADDRESS
suite,I-SELLER_ADDRESS
614,I-SELLER_ADDRESS
psc,B-CLIENT_ADDRESS
1897,O
box,I-CLIENT_ADDRESS
7430,I-CLIENT_ADDRESS
port,I-SELLER_ADDRESS
peggy,O
vt,I-SELLER_ADDRESS
29244,I-SELLER_ADDRESS
apo,I-CLIENT_ADDRESS
ap,I-CLIENT_ADDRESS
37043,I-CLIENT_ADDRESS
tax,O
id:,O
911-74-1248,O
tax,O
id:,O
979-73-7202,O
iban:,O
gbo6wbbd78186151252053,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
3,O
gal,O
12l,O
moonshine,O
still,O
200,O
each,O
9992,O
19984,O
10,O
21982,O
stainless,O
steel,O
water,O
wine,O
alcohol,O
distiller,O
equipment,O
2,O
usb,O
charging,O
bar,O
home,O
pumps,O
100,O
each,O
3527,O
3527,O
10,O
3880,O
wine,O
opener,O
bottles,O
electric,O
automatic,O
kitchen,O
tool,O
3,O
500g,O
active,O
dry,O
yeast,O
for,O
100,O
each,O
1999,O
1999,O
10,O
2199,O
alcohol,O
fermentation,O
white,O
wine,O
brewing,O
with,O
sacchar,O
wine,O
glasses,O
wall,O
mount,O
wine,O
200,O
each,O
2156,O
4312,O
10,O
4743,O
glass,O
rack,O
storage,O
shelf,O
for,O
the,O
cabinet,O
5,O
leather,O
wine,O
carrier,O
single,O
300,O
each,O
1199,O
3597,O
10,O
3957,O
bottle,O
gift,O
bag,O
christmas,O
wedding,O
party,O
reusable,O
6,O
bottle,O
tops,O
lid,O
reusable,O
500,O
each,O
999,O
4995,O
10,O
5495,O
vacuume,O
sealer,O
stopper,O
flip,O
cap,O
cork,O
wine,O
beer,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
38414,O
3841,O
42255,O
total,O
38414,O
3841,O
42255,O
gay,O
,
invoice,O
no:,O
26871861,B-INVOICE_NUMBER
date,O
of,O
issue:,O
05/15/2014,B-INVOICE_DATE
seller:,O
client:,O
johnson,B-SELLER_NAME
inc,I-SELLER_NAME
casey-osborn,B-CLIENT_NAME
351,B-SELLER_ADDRESS
gardner,I-SELLER_ADDRESS
underpass,I-SELLER_ADDRESS
11765,B-CLIENT_ADDRESS
willie,I-CLIENT_ADDRESS
ranch,I-CLIENT_ADDRESS
lake,I-SELLER_ADDRESS
brandy,O
me,I-SELLER_ADDRESS
07966,I-SELLER_ADDRESS
south,I-CLIENT_ADDRESS
ryanfort,O
wi,I-CLIENT_ADDRESS
08488,I-CLIENT_ADDRESS
tax,O
id:,O
907-77-2125,O
tax,O
id:,O
930-77-9132,O
iban:,O
gb84agdu19293470731916,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
leopard,O
printed,O
rug,O
skin,O
mat,O
400,O
each,O
1949,O
7796,O
10,O
8576,O
leather,O
faux,O
fur,O
animals,O
area,O
rugs,O
home,O
carpets,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
7796,O
780,O
8576,O
total,O
7796,O
780,O
8576,O
,
invoice,O
no:,O
68251548,B-INVOICE_NUMBER
date,O
of,O
issue:,O
10/07/2019,B-INVOICE_DATE
seller:,O
client:,O
kelly-freeman,B-SELLER_NAME
peterson,O
oconnor,I-CLIENT_NAME
and,I-CLIENT_NAME
rodriguez,I-CLIENT_NAME
4743,B-SELLER_ADDRESS
lewis,I-SELLER_ADDRESS
dale,I-SELLER_ADDRESS
094,B-CLIENT_ADDRESS
schneider,I-CLIENT_ADDRESS
island,I-CLIENT_ADDRESS
north,I-SELLER_ADDRESS
mollyfort,O
nj,I-SELLER_ADDRESS
05551,I-SELLER_ADDRESS
east,I-CLIENT_ADDRESS
deanhaven,O
me,I-CLIENT_ADDRESS
08477,I-CLIENT_ADDRESS
tax,O
id:,O
937-76-6080,O
tax,O
id:,O
967-99-5851,O
iban:,O
gb2afbvh47032563161820,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
1.,O
hanna,O
anderson,O
womens,O
l,O
500,O
each,O
2400,O
12000,O
10,O
13200,O
large,O
coral,O
short,O
sleeve,O
casual,O
fall,O
tee,O
shirt,O
dress,O
2,O
ann,O
taylor,O
loft,O
3/4,O
knit,O
sleeve,O
300,O
each,O
800,O
2400,O
10,O
2640,O
dress,O
size,O
0,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
14400,O
1440,O
15840,O
total,O
14400,O
1440,O
15840,O
,
invoice,O
no:,O
72238973,B-INVOICE_NUMBER
date,O
of,O
issue:,O
07/25/2011,B-INVOICE_DATE
seller:,O
client:,O
holt,B-SELLER_NAME
ltd,I-SELLER_NAME
morris,O
robinson,I-CLIENT_NAME
and,I-CLIENT_NAME
porter,I-CLIENT_NAME
366,B-SELLER_ADDRESS
brown,I-SELLER_ADDRESS
shoals,I-SELLER_ADDRESS
2039,B-CLIENT_ADDRESS
christopher,I-CLIENT_ADDRESS
ranch,I-CLIENT_ADDRESS
erikbury,O
oh,I-SELLER_ADDRESS
00801,I-SELLER_ADDRESS
thomaston,O
il,I-CLIENT_ADDRESS
84563,I-CLIENT_ADDRESS
tax,O
id:,O
919-98-2833,O
tax,O
id:,O
956-95-0420,O
iban:,O
gb4zcsva11359400589447,O
items,O
no.,O
description,O
qty,O
um,O
net,O
price,O
net,O
worth,O
vat,O
gross,O
worth,O
18,O
white,O
top,O
chess,O
table,O
200,O
each,O
53000,O
1,O
06000,O
10,O
1,O
16600,O
handmade,O
inlaid,O
mosaic,O
decorative,O
art,O
halloween,O
gift,O
2,O
malachite,O
stone,O
luxurious,O
look,O
400,O
each,O
76500,O
3,O
06000,O
10,O
3,O
36600,O
coffee,O
table,O
top,O
marble,O
center,O
table,O
27,O
inches,O
summary,O
vat,O
net,O
worth,O
vat,O
gross,O
worth,O
10,O
4,O
12000,O
41200,O
4,O
53200,O
total,O
4,O
12000,O
41200,O
4,O
53200,O
,
invoice,O
no:,O
45802970,B-INVOICE_NUMBER
date,O
of,O
issue:,O
03/30/2021,B-INVOICE_DATE
seller:,O
client:,O
walter-robbins,B-SELLER_NAME
lopez,O
pearson,I-CLIENT_NAME
and,I-CLIENT_NAME
garcia,I-CLIENT_NAME
454,B-SELLER_ADDRESS
ward,I-SELLER_ADDRESS
heights,I-SELLER_ADDRESS
4300,B-CLIENT_ADDRESS
vincent,I-CLIENT_ADDRESS
